case_id,scenario,expected_role,trial,parameter_name,parameter_value,parameter_value_float_hex,forward_path_id,probe_count,all_finite,maximum_signal_relative_defect,maximum_side_weighted_gamma_score,maximum_contraction_envelope_ratio,minimum_signal,maximum_condition_proxy,traditional_signal_gate,maximum_fd_relative_error,maximum_structure_relative_error,actual_forward_branch_changed,diagnostic_state_changed,ideal_reference_jvp_relative_error,ideal_reference_vjp_relative_error,ideal_reference_is_gate
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,8,True,3.8468191742716894e-10,1.8332852709814442,2.893746256230401,0.002635798801686424,384.6790395534195,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,16,True,3.8468191742716894e-10,1.8332852709814442,2.893746256230401,0.002635798801686424,384.6790395534195,False,1.0145558132106904e-11,0.0,False,False,0.0,0.0,False
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,1,True,3.846790563237325e-08,183.32717055877092,289.37248439430937,0.002635798902066143,384.6790249037005,False,7.440376492506425e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,2,True,3.846790563237325e-08,183.32717055877092,289.37248439430937,0.002635798902066143,384.6790249037005,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,4,True,3.846790563237325e-08,183.32717055877092,289.37248439430937,0.002635798902066143,384.6790249037005,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,8,True,3.846790563237325e-08,183.32717055877092,289.37248439430937,0.002635798902066143,384.6790249037005,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,16,True,3.846790563237325e-08,183.32717055877092,289.37248439430937,0.002635798902066143,384.6790249037005,False,1.0145558132106904e-11,0.0,False,False,0.0,0.0,False
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,1,True,3.846775601024101e-06,18332.715566348546,28937.24607541195,0.002635808940037999,384.67755993745345,False,7.440376492506425e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,2,True,3.846775601024101e-06,18332.715566348546,28937.24607541195,0.002635808940037999,384.67755993745345,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,4,True,3.846775601024101e-06,18332.715566348546,28937.24607541195,0.002635808940037999,384.67755993745345,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,8,True,3.846775601024101e-06,18332.715566348546,28937.24607541195,0.002635808940037999,384.67755993745345,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,16,True,3.846775601024101e-06,18332.715566348546,28937.24607541195,0.002635808940037999,384.67755993745345,False,1.0145558132106904e-11,0.0,False,False,0.0,0.0,False
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,1,True,0.00038453111864246664,1833271.551094289,2893724.470047113,0.002636812737223975,384.53111963975067,False,7.440376492506425e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,2,True,0.00038453111864246664,1833271.551094289,2893724.470047113,0.002636812737223975,384.53111963975067,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,4,True,0.00038453111864246664,1833271.551094289,2893724.470047113,0.002636812737223975,384.53111963975067,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,8,True,0.00038453111864246664,1833271.551094289,2893724.470047113,0.002636812737223975,384.53111963975067,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,1,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,16,True,0.00038453111864246664,1833271.551094289,2893724.470047113,0.002636812737223975,384.53111963975067,False,1.0145558132106904e-11,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,1,True,3.2906978247622996e-15,1.5682535564487215e-05,2.475407362741862e-05,0.0026357988006724883,384.67903970139764,True,7.440376492506425e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,2,True,3.165514641197572e-13,0.006379512262211449,0.009990754342565727,0.0026357988006724883,384.67903970139764,True,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,4,True,1.1653752964574174e-12,0.026408574899069,0.04146824590735404,0.0026357988006724883,384.67903970139764,True,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,8,True,2.603657987836149e-12,0.034544061680298936,0.0547528762361988,0.0026357988006724883,384.67903970139764,True,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,16,True,3.7230154796060795e-12,0.06082166994508265,0.09517574495623325,0.0026357988006724883,384.67903970139764,True,1.0145558132106904e-11,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,1,True,8.226744561905769e-16,3.920633891120511e-06,6.188518406848851e-06,0.002635798800672482,384.6790397015254,True,7.440376492506425e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,2,True,3.165623582113546e-11,0.6379731812778842,0.9991098173862898,0.002635798800672482,384.6790397015254,True,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,4,True,1.1666389397420561e-10,2.6437210325286946,4.151321088184706,0.002635798800672482,384.6790397015254,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,8,True,2.605179003229322e-10,3.4582827306070034,5.481432035735621,0.002635798800672482,384.6790397015254,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,16,True,3.7226365023659494e-10,6.079664122568545,9.513657919495273,0.002635798800672482,384.6790397015254,False,1.0145558132106904e-11,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,1,True,4.936046737143466e-16,2.3523803345947524e-06,3.7131110437610473e-06,0.0026357988006724797,384.67903971420844,True,7.440376492506425e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,2,True,3.165535796860907e-09,63.795549175382426,99.90821146774368,0.0026357988006724797,384.67903971420844,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,4,True,1.1666445451695509e-08,264.37337349033356,415.13410344278867,0.0026357988006724797,384.67903971420844,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,8,True,2.605187109953619e-08,345.8323628855469,548.1496860412307,0.0026357988006724797,384.67903971420844,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,16,True,3.722631416760882e-08,607.9621278720659,951.3590877380615,0.0026357988006724797,384.67903971420844,False,1.0145558132106904e-11,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,1,True,6.581395649524621e-16,3.1365071024509194e-06,4.950814678579672e-06,0.0026357988006724797,384.6790409826677,True,7.440376492506425e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,2,True,3.165533891272498e-07,6379.553055414907,9990.818531293564,0.0026357988006724797,384.6790409826677,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,4,True,1.166644695893268e-06,26437.34067741438,41513.41582296867,0.0026357988006724797,384.6790409826677,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,8,True,2.6051804382025426e-06,34583.24050272815,54814.97559902541,0.0026357988006724797,384.6790409826677,False,7.628516444253355e-12,0.0,False,False,0.0,0.0,False
trial-01__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,1,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,16,True,3.7226176453883503e-06,60796.21153290576,95135.90815548768,0.0026357988006724797,384.6790409826677,False,1.0145558132106904e-11,0.0,False,False,0.0,0.0,False
trial-01__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,1,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,1,True,1.0787712033551494e-09,5.141118596033475,8.114990572168075,0.0026357988035159135,384.6790392864155,False,1.2273055597406045e-10,0.0,False,False,0.0,0.0,False
trial-01__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,1,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,2,True,1.0787712033551494e-09,5.141118596033475,8.114990572168075,0.0026357988035159135,384.6790392864155,False,1.2273055597406045e-10,0.0,False,False,0.0,0.0,False
trial-01__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,1,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,4,True,1.0787712033551494e-09,5.141118596033475,8.114990572168075,0.0026357988035159135,384.6790392864155,False,1.2273055597406045e-10,0.0,False,False,0.0,0.0,False
trial-01__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,1,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,8,True,1.0787712033551494e-09,5.141118596033475,8.114990572168075,0.0026357988035159135,384.6790392864155,False,1.2273055597406045e-10,0.0,False,False,0.0,0.0,False
trial-01__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,1,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,16,True,1.0787712033551494e-09,5.141118596033475,8.114990572168075,0.0026357988035159135,384.6790392864155,False,1.2273055597406045e-10,0.0,False,False,0.0,0.0,False
trial-01__jvp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,1,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,1,True,1.0787771545443092e-07,514.1147506787524,811.5036206301161,0.0026357990850164733,384.67899820310015,False,1.2237513162336644e-08,0.0,False,False,0.0,0.0,False
trial-01__jvp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,1,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,2,True,1.0787771545443092e-07,514.1147506787524,811.5036206301161,0.0026357990850164733,384.67899820310015,False,1.2237513162336644e-08,0.0,False,False,0.0,0.0,False
trial-01__jvp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,1,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,4,True,1.0787771545443092e-07,514.1147506787524,811.5036206301161,0.0026357990850164733,384.67899820310015,False,1.2237513162336644e-08,0.0,False,False,0.0,0.0,False
trial-01__jvp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,1,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,8,True,1.0787771545443092e-07,514.1147506787524,811.5036206301161,0.0026357990850164733,384.67899820310015,False,1.2237513162336644e-08,0.0,False,False,0.0,0.0,False
